Date,open,high,low,close,volume
2022-01-01,0.1175,0.135,0.1166,0.1225,11138526.0
2022-01-02,0.1294,0.141,0.119,0.1365,15557695.0
2022-01-03,0.1282,0.1409,0.1216,0.1353,12256480.0
2022-01-04,0.1301,0.1363,0.1169,0.1296,14758732.0
2022-01-05,0.1226,0.1428,0.1166,0.1333,12848697.0
2022-01-06,0.1272,0.1356,0.1159,0.1268,15913487.0
2022-01-07,0.1189,0.1259,0.1096,0.1096,11368691.0
2022-01-08,0.1131,0.1269,0.1078,0.1078,10087403.0
2022-01-09,0.1165,0.1257,0.1077,0.1178,19355086.0
2022-01-10,0.1112,0.1223,0.1034,0.109,17242637.0
2022-01-11,0.109,0.1229,0.1028,0.1222,25802048.0
2022-01-12,0.1179,0.1239,0.106,0.1151,20587304.0
2022-01-13,0.1217,0.1314,0.1109,0.1202,14506468.0
2022-01-14,0.1203,0.1283,0.1068,0.123,18563740.0
2022-01-15,0.115,0.1289,0.1068,0.1153,13708721.0
2022-01-16,0.1208,0.1272,0.1101,0.1141,16975178.0
2022-01-17,0.1161,0.125,0.1107,0.1234,86178.0
2022-01-18,0.1234,0.1234,0.1234,0.1234,0.0
2022-01-19,0.1234,0.1234,0.1234,0.1234,0.0
2022-01-20,0.1234,0.1234,0.1234,0.1234,0.0
2022-01-21,0.1107,0.1107,0.1097,0.1097,42168.0
2022-01-22,0.1097,0.1097,0.1097,0.1097,0.0
2022-01-23,0.1097,0.1097,0.1097,0.1097,0.0
2022-01-24,0.1097,0.1097,0.1097,0.1097,0.0
2022-01-25,0.1097,0.1097,0.1097,0.1097,0.0
2022-01-26,0.1097,0.1097,0.1097,0.1097,0.0
2022-01-27,0.1097,0.1097,0.1097,0.1097,0.0
2022-01-28,0.1097,0.1097,0.1097,0.1097,0.0
2022-01-29,0.1097,0.1097,0.1097,0.1097,0.0
2022-01-30,0.1097,0.1097,0.1097,0.1097,0.0
2022-01-31,0.1097,0.1097,0.1097,0.1097,0.0
2022-02-01,0.1097,0.1097,0.1097,0.1097,0.0
2022-02-02,0.1097,0.1097,0.1097,0.1097,0.0
2022-02-03,0.1097,0.1097,0.1097,0.1097,0.0
2022-02-04,0.1097,0.1097,0.1097,0.1097,0.0
2022-02-05,0.1097,0.1097,0.1097,0.1097,0.0
2022-02-06,0.1097,0.1097,0.1097,0.1097,0.0
2022-02-07,0.1097,0.1097,0.1097,0.1097,0.0
2022-02-08,0.1097,0.1097,0.1097,0.1097,0.0
2022-02-09,0.1097,0.1097,0.1097,0.1097,0.0
2022-02-10,0.1097,0.1097,0.1097,0.1097,0.0
2022-02-11,0.1097,0.1097,0.1097,0.1097,0.0
2022-02-12,0.1097,0.1097,0.1097,0.1097,0.0
2022-02-13,0.1097,0.1097,0.1097,0.1097,0.0
2022-02-14,0.1097,0.1097,0.1097,0.1097,0.0
2022-02-15,0.1097,0.1097,0.1097,0.1097,0.0
2022-02-16,0.1097,0.1097,0.1097,0.1097,0.0
2022-02-17,0.1097,0.1097,0.1097,0.1097,0.0
