Date,open,high,low,close,volume
2022-01-01,1.5812,1.6712,1.5812,1.6436,301831.0
2022-01-02,1.5714,1.6796,1.57,1.6746,1212103.0
2022-01-03,1.652,1.7014,1.5743,1.6214,658531.0
2022-01-04,1.6005,1.7383,1.5765,1.6525,373384.0
2022-01-05,1.6965,1.705,1.4155,1.4155,778057.0
2022-01-06,1.4654,1.4818,1.3722,1.4156,1336034.0
2022-01-07,1.4156,1.4194,1.2736,1.3152,1849721.0
2022-01-08,1.3005,1.355,1.2018,1.2256,1043845.0
2022-01-09,1.2258,1.2871,1.2182,1.285,1540195.0
2022-01-10,1.2684,1.2944,1.1572,1.1852,1595366.0
2022-01-11,1.2145,1.295,1.1838,1.2774,1148204.0
2022-01-12,1.2762,1.372,1.2739,1.372,1488013.0
2022-01-13,1.3525,1.4375,1.2665,1.4375,734490.0
2022-01-14,1.3466,1.3466,1.2712,1.312,1105011.0
2022-01-15,1.3124,1.3565,1.2984,1.321,1878238.0
2022-01-16,1.3264,1.372,1.3094,1.3444,1234255.0
2022-01-17,1.3444,1.36,1.2905,1.2931,88581.0
2022-01-18,1.2931,1.2931,1.2931,1.2931,0.0
2022-01-19,1.2931,1.2931,1.2931,1.2931,0.0
2022-01-20,1.2931,1.2931,1.2931,1.2931,0.0
2022-01-21,1.2931,1.2931,1.2931,1.2931,0.0
2022-01-22,1.2931,1.2931,1.2931,1.2931,0.0
2022-01-23,1.2931,1.2931,1.2931,1.2931,0.0
2022-01-24,1.2931,1.2931,1.2931,1.2931,0.0
2022-01-25,1.2931,1.2931,1.2931,1.2931,0.0
2022-01-26,1.2931,1.2931,1.2931,1.2931,0.0
2022-01-27,1.2931,1.2931,1.2931,1.2931,0.0
2022-01-28,1.2931,1.2931,1.2931,1.2931,0.0
2022-01-29,1.2931,1.2931,1.2931,1.2931,0.0
2022-01-30,1.2931,1.2931,1.2931,1.2931,0.0
2022-01-31,1.2931,1.2931,1.2931,1.2931,0.0
2022-02-01,1.2931,1.2931,1.2931,1.2931,0.0
2022-02-02,1.2931,1.2931,1.2931,1.2931,0.0
2022-02-03,1.2931,1.2931,1.2931,1.2931,0.0
2022-02-04,1.2931,1.2931,1.2931,1.2931,0.0
2022-02-05,1.2931,1.2931,1.2931,1.2931,0.0
2022-02-06,1.2931,1.2931,1.2931,1.2931,0.0
2022-02-07,1.2931,1.2931,1.2931,1.2931,0.0
2022-02-08,1.2931,1.2931,1.2931,1.2931,0.0
2022-02-09,1.2931,1.2931,1.2931,1.2931,0.0
2022-02-10,1.2931,1.2931,1.2931,1.2931,0.0
2022-02-11,1.2931,1.2931,1.2931,1.2931,0.0
2022-02-12,1.2931,1.2931,1.2931,1.2931,0.0
2022-02-13,1.2931,1.2931,1.2931,1.2931,0.0
2022-02-14,1.2931,1.2931,1.2931,1.2931,0.0
2022-02-15,1.2931,1.2931,1.2931,1.2931,0.0
2022-02-16,1.2931,1.2931,1.2931,1.2931,0.0
2022-02-17,1.2931,1.2931,1.2931,1.2931,0.0
