Date,open,high,low,close,volume
2022-01-01,0.03378,0.03538,0.03303,0.03496,57712784.0
2022-01-02,0.03483,0.03538,0.03325,0.03369,69394872.0
2022-01-03,0.03457,0.03509,0.03306,0.03392,58515719.0
2022-01-04,0.03382,0.03501,0.03262,0.03375,61021769.0
2022-01-05,0.03252,0.0354,0.02867,0.03025,39580703.0
2022-01-06,0.0304,0.03154,0.02963,0.03025,15813379.0
2022-01-07,0.03092,0.03141,0.02865,0.02903,47632143.0
2022-01-08,0.02864,0.03023,0.02816,0.02899,49226643.0
2022-01-09,0.0297,0.02972,0.02727,0.02825,48114662.0
2022-01-10,0.02922,0.02972,0.02584,0.02763,76038384.0
2022-01-11,0.02972,0.02972,0.02628,0.02829,66625757.0
2022-01-12,0.0289,0.03035,0.02792,0.02945,31220266.0
2022-01-13,0.02961,0.03046,0.02835,0.0286,70048174.0
2022-01-14,0.0286,0.0302,0.02819,0.0302,78841506.0
2022-01-15,0.03022,0.03191,0.02818,0.02973,82517147.0
2022-01-16,0.02974,0.03197,0.02869,0.02934,78979211.0
2022-01-17,0.02934,0.0309,0.02856,0.02938,20777484.0
2022-01-18,0.02855,0.02855,0.02817,0.02817,335877.0
2022-01-19,0.02817,0.02817,0.02817,0.02817,0.0
2022-01-20,0.02817,0.02817,0.02817,0.02817,0.0
2022-01-21,0.02817,0.02817,0.02817,0.02817,0.0
2022-01-22,0.02817,0.02817,0.02817,0.02817,0.0
2022-01-23,0.02817,0.02817,0.02817,0.02817,0.0
2022-01-24,0.02817,0.02817,0.02817,0.02817,0.0
2022-01-25,0.02817,0.02817,0.02817,0.02817,0.0
2022-01-26,0.02817,0.02817,0.02817,0.02817,0.0
2022-01-27,0.02817,0.02817,0.02817,0.02817,0.0
2022-01-28,0.02817,0.02817,0.02817,0.02817,0.0
2022-01-29,0.02817,0.02817,0.02817,0.02817,0.0
2022-01-30,0.02817,0.02817,0.02817,0.02817,0.0
2022-01-31,0.02817,0.02817,0.02817,0.02817,0.0
2022-02-01,0.02817,0.02817,0.02817,0.02817,0.0
2022-02-02,0.02817,0.02817,0.02817,0.02817,0.0
2022-02-03,0.02817,0.02817,0.02817,0.02817,0.0
2022-02-04,0.02817,0.02817,0.02817,0.02817,0.0
2022-02-05,0.02817,0.02817,0.02817,0.02817,0.0
2022-02-06,0.02817,0.02817,0.02817,0.02817,0.0
2022-02-07,0.02817,0.02817,0.02817,0.02817,0.0
2022-02-08,0.02817,0.02817,0.02817,0.02817,0.0
2022-02-09,0.02817,0.02817,0.02817,0.02817,0.0
2022-02-10,0.02817,0.02817,0.02817,0.02817,0.0
2022-02-11,0.02817,0.02817,0.02817,0.02817,0.0
2022-02-12,0.02817,0.02817,0.02817,0.02817,0.0
2022-02-13,0.02817,0.02817,0.02817,0.02817,0.0
2022-02-14,0.02817,0.02817,0.02817,0.02817,0.0
2022-02-15,0.02817,0.02817,0.02817,0.02817,0.0
2022-02-16,0.02817,0.02817,0.02817,0.02817,0.0
2022-02-17,0.02817,0.02817,0.02817,0.02817,0.0
