Date,open,high,low,close,volume
2022-01-01,1.282,1.3578,1.2624,1.3476,1795801.5
2022-01-02,1.3476,1.4096,1.2618,1.3861,1629640.5
2022-01-03,1.4096,1.5505,1.3419,1.4252,1028036.7
2022-01-04,1.3864,1.5344,1.3645,1.4135,679078.4
2022-01-05,1.4115,1.5344,1.3504,1.4278,769988.3
2022-01-06,1.3525,1.3525,1.2924,1.2924,392661.0
2022-01-07,1.3568,1.3615,1.2689,1.2834,1782781.8
2022-01-08,1.2721,1.3416,1.2717,1.2936,987614.5
2022-01-09,1.3382,1.372,1.295,1.3524,1097021.8
2022-01-10,1.3532,1.3775,1.259,1.286,647387.3
2022-01-11,1.286,1.3422,1.2585,1.3332,764562.7
2022-01-12,1.3446,1.4818,1.3446,1.348,1661713.0
2022-01-13,1.4045,1.5344,1.3964,1.4038,1351413.6
2022-01-14,1.4042,1.4216,1.332,1.4045,1329721.0
2022-01-15,1.3774,1.408,1.3085,1.4014,1340729.3
2022-01-16,1.4004,1.4242,1.3696,1.4068,1129047.4
2022-01-17,1.4068,1.4888,1.3656,1.402,1455207.9
2022-01-18,1.3978,1.4054,1.3494,1.3758,996010.5
2022-01-19,1.3758,1.491,1.349,1.404,1306551.2
2022-01-20,1.404,1.5344,1.2837,1.4195,1899152.1
2022-01-21,1.4155,1.4742,1.2468,1.2672,1456797.6
2022-01-22,1.2691,1.3427,1.2296,1.2296,372753.7
2022-01-23,1.2296,1.2296,1.2296,1.2296,0.0
2022-01-24,1.2296,1.2296,1.2296,1.2296,406.6
2022-01-25,1.2296,1.2838,1.2272,1.2838,7835.7
2022-01-26,1.2838,1.2838,1.2838,1.2838,0.0
2022-01-27,1.2272,1.2272,1.2272,1.2272,46.7
2022-01-28,1.2272,1.2272,1.18,1.18,23182.2
2022-01-29,1.18,1.18,1.18,1.18,0.0
2022-01-30,1.18,1.18,1.18,1.18,0.0
2022-01-31,1.18,1.18,1.18,1.18,0.0
2022-02-01,1.18,1.18,1.18,1.18,0.0
2022-02-02,1.18,1.18,1.18,1.18,0.0
2022-02-03,1.18,1.18,1.18,1.18,0.0
2022-02-04,1.18,1.18,1.18,1.18,0.0
2022-02-05,1.2009,1.2009,1.2009,1.2009,406.6
2022-02-06,1.2009,1.2009,1.2009,1.2009,0.0
2022-02-07,1.1949,1.288,1.1949,1.288,653.9
2022-02-08,1.3427,1.3427,1.3427,1.3427,39.6
2022-02-09,1.3427,1.3427,1.3427,1.3427,0.0
2022-02-10,1.3427,1.3427,1.3427,1.3427,0.0
2022-02-11,1.3427,1.3427,1.3427,1.3427,0.0
2022-02-12,1.3427,1.3427,1.3427,1.3427,0.0
2022-02-13,1.3427,1.3427,1.3427,1.3427,0.0
2022-02-14,1.3427,1.3427,1.3427,1.3427,0.0
2022-02-15,1.3427,1.3427,1.3427,1.3427,0.0
2022-02-16,1.2944,1.3945,1.2513,1.2773,902012.7
2022-02-17,1.2702,1.3032,1.2474,1.2474,783156.9
