Date,open,high,low,close,volume
2022-01-01,3.519,3.668,3.421,3.637,517190.0
2022-01-02,3.637,3.921,3.54,3.78,756644.0
2022-01-03,3.83,4.117,3.54,3.842,631090.0
2022-01-04,3.54,3.842,3.52,3.662,533416.0
2022-01-05,3.658,4.128,3.281,3.453,656321.0
2022-01-06,3.429,3.453,3.075,3.197,452221.0
2022-01-07,3.238,3.435,3.006,3.146,714324.0
2022-01-08,3.15,3.218,2.867,3.004,472232.0
2022-01-09,2.999,3.243,2.859,2.968,669358.0
2022-01-10,3.077,3.096,2.782,2.939,506569.0
2022-01-11,2.92,3.07,2.851,2.95,808186.0
2022-01-12,2.993,3.212,2.86,3.114,773636.0
2022-01-13,3.203,3.435,3.066,3.143,576566.0
2022-01-14,3.04,3.186,2.885,3.131,596806.0
2022-01-15,3.144,3.364,2.885,3.254,725191.0
2022-01-16,3.235,3.364,2.885,3.118,568168.0
2022-01-17,3.198,3.211,3.118,3.205,1018.0
2022-01-18,3.205,3.205,3.205,3.205,0.0
2022-01-19,3.205,3.205,3.205,3.205,0.0
2022-01-20,3.205,3.205,3.205,3.205,0.0
2022-01-21,3.118,3.118,3.117,3.117,238.0
2022-01-22,3.117,3.117,3.117,3.117,0.0
2022-01-23,3.117,3.117,3.117,3.117,0.0
2022-01-24,3.117,3.117,3.117,3.117,0.0
2022-01-25,3.117,3.117,3.117,3.117,0.0
2022-01-26,3.117,3.117,3.117,3.117,0.0
2022-01-27,3.117,3.117,3.117,3.117,0.0
2022-01-28,3.117,3.117,3.117,3.117,0.0
2022-01-29,3.117,3.117,3.117,3.117,0.0
2022-01-30,3.117,3.117,3.117,3.117,0.0
2022-01-31,3.117,3.117,3.117,3.117,0.0
2022-02-01,3.117,3.117,3.117,3.117,0.0
2022-02-02,3.117,3.117,3.117,3.117,0.0
2022-02-03,3.117,3.117,3.117,3.117,0.0
2022-02-04,3.117,3.117,3.117,3.117,0.0
2022-02-05,3.117,3.117,3.117,3.117,0.0
2022-02-06,3.117,3.117,3.117,3.117,0.0
2022-02-07,3.117,3.117,3.117,3.117,0.0
2022-02-08,3.117,3.117,3.117,3.117,0.0
2022-02-09,3.117,3.117,3.117,3.117,0.0
2022-02-10,3.117,3.117,3.117,3.117,0.0
2022-02-11,3.117,3.117,3.117,3.117,0.0
2022-02-12,3.117,3.117,3.117,3.117,0.0
2022-02-13,3.117,3.117,3.117,3.117,0.0
2022-02-14,3.117,3.117,3.117,3.117,0.0
2022-02-15,3.117,3.117,3.117,3.117,0.0
2022-02-16,3.117,3.117,3.117,3.117,0.0
2022-02-17,3.117,3.117,3.117,3.117,0.0
