Date,open,high,low,close,volume
2022-01-01,2426.6,2606.5,2426.6,2565.8,968.26
2022-01-02,2546.7,2617.4,2365.2,2574.2,957.659
2022-01-03,2592.7,2778.8,2571.6,2643.3,982.756
2022-01-04,2611.6,2697.0,2580.4,2626.1,805.187
2022-01-05,2679.8,2754.8,2290.3,2408.0,769.906
2022-01-06,2403.3,2566.7,2268.5,2407.4,841.692
2022-01-07,2415.7,2429.3,2232.9,2293.8,845.503
2022-01-08,2275.1,2352.6,2108.4,2163.0,849.645
2022-01-09,2164.4,2308.5,2150.2,2278.2,943.867
2022-01-10,2313.1,2314.5,2072.9,2177.8,1334.917
2022-01-11,2186.3,2285.1,2158.2,2269.2,1101.454
2022-01-12,2268.1,2396.6,2184.4,2365.0,1264.13
2022-01-13,2396.6,2403.9,2257.5,2284.8,1262.887
2022-01-14,2257.5,2333.4,2204.3,2312.1,1315.953
2022-01-15,2324.8,2384.5,2311.9,2377.0,821.641
2022-01-16,2375.7,2389.5,2346.1,2373.6,1017.844
2022-01-17,2379.5,2379.5,2217.3,2245.9,664.968
2022-01-18,2250.4,2391.9,2132.4,2223.3,1163.643
2022-01-19,2224.5,2235.0,2097.5,2131.2,1441.143
2022-01-20,2142.3,2298.0,2097.4,2097.4,597.538
2022-01-21,2097.4,2097.4,1678.8,1723.9,880.424
2022-01-22,1723.9,1796.4,1711.7,1731.7,343.766
2022-01-23,1731.7,1731.7,1731.7,1731.7,0.0
2022-01-24,1731.7,1731.7,1731.7,1731.7,0.0
2022-01-25,1731.7,1731.7,1731.7,1731.7,0.0
2022-01-26,1731.7,1731.7,1730.6,1730.6,0.144
2022-01-27,1730.6,1730.6,1730.6,1730.6,0.0
2022-01-28,1730.6,1730.6,1534.2,1534.2,10.738
2022-01-29,1550.4,1550.4,1550.4,1550.4,0.144
2022-01-30,1550.4,1550.4,1550.4,1550.4,0.0
2022-01-31,1550.4,1550.4,1550.4,1550.4,0.0
2022-02-01,1550.4,1550.4,1550.4,1550.4,0.0
2022-02-02,1550.4,1550.4,1550.4,1550.4,0.0
2022-02-03,1550.4,1592.4,1550.4,1550.4,3.768
2022-02-04,1550.4,1550.4,1550.4,1550.4,0.0
2022-02-05,1550.4,1550.4,1550.4,1550.4,0.0
2022-02-06,1550.4,1550.4,1550.4,1550.4,0.0
2022-02-07,1956.8,1956.8,1956.8,1956.8,0.849
2022-02-08,1956.8,1957.7,1956.8,1957.7,0.363
2022-02-09,1957.7,1958.9,1957.7,1958.9,3.659
2022-02-10,1958.9,1959.5,1958.9,1959.5,0.491
2022-02-11,1959.5,1959.5,1959.5,1959.5,0.0
2022-02-12,1959.5,1959.5,1959.5,1959.5,0.0
2022-02-13,1550.4,1550.4,1550.4,1550.4,0.902
2022-02-14,1550.4,1550.4,1550.4,1550.4,2.981
2022-02-15,1550.4,1550.4,1550.4,1550.4,0.0
2022-02-16,1738.5,1756.7,1705.3,1743.0,860.981
2022-02-17,1748.0,1759.0,1711.8,1729.3,456.736
