Date,open,high,low,close,volume
2022-01-01,25.704,26.559,24.959,26.405,61415.54
2022-01-02,26.559,27.327,26.135,27.038,93568.37
2022-01-03,27.028,27.381,26.036,26.667,65155.5
2022-01-04,26.667,27.25,25.882,25.988,44332.67
2022-01-05,25.988,27.242,24.754,25.2,26768.57
2022-01-06,25.2,25.325,23.476,24.793,62107.36
2022-01-07,24.884,25.375,23.202,23.592,83956.55
2022-01-08,23.618,24.516,22.478,23.118,80407.09
2022-01-09,23.77,23.788,22.515,23.155,21185.76
2022-01-10,23.429,24.274,21.836,22.708,104701.74
2022-01-11,22.22,23.856,22.155,23.755,63340.57
2022-01-12,24.12,25.012,22.62,24.638,104034.05
2022-01-13,24.564,25.31,22.594,23.702,85142.75
2022-01-14,23.578,25.072,23.43,24.84,60607.19
2022-01-15,25.072,25.954,23.42,25.376,105257.61
2022-01-16,25.364,25.507,24.738,25.262,79720.47
2022-01-17,25.005,25.454,24.152,24.272,23979.03
2022-01-18,24.362,24.362,24.343,24.343,69.75
2022-01-19,24.343,24.343,24.343,24.343,0.0
2022-01-20,24.343,24.343,24.343,24.343,0.0
2022-01-21,24.343,24.343,24.144,24.144,255.96
2022-01-22,24.144,24.144,24.144,24.144,0.0
2022-01-23,24.144,24.144,24.144,24.144,0.0
2022-01-24,24.144,24.144,24.144,24.144,0.0
2022-01-25,24.144,24.144,24.144,24.144,0.0
2022-01-26,24.144,24.144,24.144,24.144,0.0
2022-01-27,24.144,24.144,24.144,24.144,0.0
2022-01-28,24.144,24.144,24.144,24.144,0.0
2022-01-29,24.144,24.144,24.144,24.144,0.0
2022-01-30,24.144,24.144,24.144,24.144,0.0
2022-01-31,24.144,24.144,24.144,24.144,0.0
2022-02-01,24.144,24.144,24.144,24.144,0.0
2022-02-02,24.144,24.144,24.144,24.144,0.0
2022-02-03,24.144,24.144,24.144,24.144,0.0
2022-02-04,24.144,24.144,24.144,24.144,0.0
2022-02-05,24.144,24.144,24.144,24.144,0.0
2022-02-06,24.144,24.144,24.144,24.144,0.0
2022-02-07,24.144,24.144,24.144,24.144,0.0
2022-02-08,24.144,24.144,24.144,24.144,0.0
2022-02-09,24.144,24.144,24.144,24.144,0.0
2022-02-10,24.144,24.144,24.144,24.144,0.0
2022-02-11,24.144,24.144,24.144,24.144,0.0
2022-02-12,24.144,24.144,24.144,24.144,0.0
2022-02-13,24.144,24.144,24.144,24.144,0.0
2022-02-14,24.144,24.144,24.144,24.144,0.0
2022-02-15,24.144,24.144,24.144,24.144,0.0
2022-02-16,24.144,24.144,24.144,24.144,0.0
2022-02-17,24.144,24.144,24.144,24.144,0.0
