Date,open,high,low,close,volume
2022-02-09,8.1,8.1,8.099,8.099,584.6
2022-02-10,8.1,8.13,8.043,8.043,4815.4
2022-02-11,8.043,8.043,8.043,8.043,0.0
2022-02-12,8.043,8.043,8.043,8.043,0.0
2022-02-13,8.043,8.043,8.043,8.043,0.0
2022-02-14,8.043,8.043,8.043,8.043,0.0
2022-02-15,8.043,8.043,8.043,8.043,0.0
2022-02-16,7.01,7.472,6.97,6.97,276524.1
2022-02-17,7.34,7.34,6.878,7.059,128929.6
